Dataset 1,Dataset 2,Relation,Column 1,Column 2,Set Containment
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Cost of Sales,0.9974093264248705
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.4,0.9844559585492227
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Amortization and depletion,1.0
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.5,0.9792746113989638
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Closing Inventory,0.9922279792746114
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,"Top Quartile Delivery, shipping and warehouse expense",0.8704663212435233
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Rent,0.9870466321243523
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Bottom Quartile Closing Inventory,0.9222797927461139
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Wages and Benefits,0.8860103626943006
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Other expenses,0.9404145077720207
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Operating Expenses (indirect),0.9145077720207254
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,% of Businesses Reporting.7,0.9922279792746114
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Lower Middle Labour and Commissions,0.9948186528497409
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Upper Middle Utilities and telephone/telecommunication,0.9637305699481865
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Repairs and maintenance,Top Quartile Insurance,0.9196891191709845
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Other expenses,Top Quartile Other expenses,0.8339427178549664
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Amortization and depletion,0.896
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Operating Expenses (indirect),0.9573333333333334
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,"Top Quartile Purchases, materials and sub-contracts",0.9706666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Utilities and telephone/telecommunication,0.8746666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Net Profit/Loss,0.824
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Amortization and depletion,0.9733333333333334
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Total expenses,0.8826666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Net Profit/Loss,0.9893333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Advertising and promotion,0.8853333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Wages and Benefits,0.992
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Operating expenses (indirect),0.8026666666666666
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Opening Inventory,0.9866666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Opening Inventory,0.9893333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Cost of Sales,0.9546666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Rent,0.9786666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Wages and Benefits,0.984
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Other expenses,0.88
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Net Profit/Loss,0.9253333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Opening Inventory,0.9786666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Net Profit/Loss,0.9813333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Rent,0.9226666666666666
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.2,0.9466666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Wages and Benefits,0.9946666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Cost of Sales,0.9973333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.4,0.9733333333333334
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Amortization and depletion,0.9973333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.5,0.976
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Closing Inventory,0.9893333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,"Top Quartile Delivery, shipping and warehouse expense",0.864
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Rent,0.9786666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Bottom Quartile Closing Inventory,0.9253333333333333
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Wages and Benefits,0.9066666666666666
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Other expenses,0.936
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Operating Expenses (indirect),0.9066666666666666
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,% of Businesses Reporting.7,0.992
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Lower Middle Labour and Commissions,0.992
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Upper Middle Utilities and telephone/telecommunication,0.9626666666666667
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Advertising and promotion,Top Quartile Insurance,0.9413333333333334
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Bottom Quartile Operating Expenses (indirect),0.9661572052401747
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,"Top Quartile Purchases, materials and sub-contracts",0.9224890829694323
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Net Profit/Loss,0.9312227074235808
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Total expenses,0.9563318777292577
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Upper Middle Net Profit/Loss,0.980349344978166
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Wages and Benefits,0.9519650655021834
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Operating expenses (indirect),0.8842794759825328
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Upper Middle Opening Inventory,0.9115720524017468
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Opening Inventory,0.9530567685589519
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Cost of Sales,0.8951965065502183
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Upper Middle Wages and Benefits,0.8700873362445415
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Other expenses,0.9585152838427947
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Opening Inventory,0.8329694323144105
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Net Profit/Loss,0.8624454148471615
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,% of Businesses Reporting.2,0.9868995633187773
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,% of Businesses Reporting.3,0.9181222707423581
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Wages and Benefits,0.9574235807860262
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Cost of Sales,0.9617903930131004
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Amortization and depletion,0.9585152838427947
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Top Quartile Closing Inventory,0.9432314410480349
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Other expenses,0.9748908296943232
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Operating Expenses (indirect),0.9759825327510917
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,% of Businesses Reporting.7,0.9748908296943232
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,% of Businesses Reporting.3,Lower Middle Labour and Commissions,0.9508733624454149
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Bottom Quartile Operating Expenses (indirect),0.9539473684210527
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,"Top Quartile Purchases, materials and sub-contracts",0.944078947368421
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Net Profit/Loss,0.8848684210526315
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Amortization and depletion,0.8782894736842105
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Total expenses,0.9259868421052632
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Net Profit/Loss,0.9703947368421053
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Wages and Benefits,0.962171052631579
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Operating expenses (indirect),0.8470394736842105
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Opening Inventory,0.9424342105263158
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Opening Inventory,0.962171052631579
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Cost of Sales,0.9243421052631579
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Rent,0.8963815789473685
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Wages and Benefits,0.9292763157894737
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Other expenses,0.9177631578947368
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Opening Inventory,0.9177631578947368
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Net Profit/Loss,0.9177631578947368
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,% of Businesses Reporting.2,0.9259868421052632
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,% of Businesses Reporting.3,0.8141447368421053
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Wages and Benefits,0.975328947368421
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Cost of Sales,0.9786184210526315
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,% of Businesses Reporting.4,0.8881578947368421
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Amortization and depletion,0.9802631578947368
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,% of Businesses Reporting.5,0.8634868421052632
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Top Quartile Closing Inventory,0.9638157894736842
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Rent,0.8947368421052632
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Other expenses,0.9473684210526315
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Operating Expenses (indirect),0.944078947368421
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,% of Businesses Reporting.7,0.9490131578947368
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Lower Middle Labour and Commissions,0.975328947368421
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Upper Middle Repairs and maintenance,Upper Middle Utilities and telephone/telecommunication,0.8157894736842105
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Operating Expenses (indirect),Lower Middle Total expenses,0.8349244232299124
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Operating Expenses (indirect),Operating expenses (indirect),0.8162291169451074
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Operating Expenses (indirect),Lower Middle Operating Expenses (indirect),0.8790771678599841
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,"Top Quartile Purchases, materials and sub-contracts",0.8524923702950152
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Net Profit/Loss,0.8372329603255341
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Lower Middle Total expenses,0.8677517802644964
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Upper Middle Net Profit/Loss,0.8158697863682605
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Wages and Benefits,0.8097660223804679
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Operating expenses (indirect),0.8362156663275687
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Opening Inventory,0.8189216683621566
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Cost of Sales,0.8413021363173957
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Other expenses,0.854526958290946
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Wages and Benefits,0.8453713123092573
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Lower Middle Cost of Sales,0.8290946083418108
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Amortization and depletion,0.8158697863682605
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Top Quartile Closing Inventory,0.8463886063072228
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Other expenses,0.8219735503560529
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Lower Middle Other expenses,Lower Middle Operating Expenses (indirect),0.8596134282807731
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Bottom Quartile Operating Expenses (indirect),0.8067796610169492
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,"Top Quartile Purchases, materials and sub-contracts",0.8872881355932203
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Top Quartile Net Profit/Loss,0.911864406779661
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Lower Middle Total expenses,0.9228813559322034
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Upper Middle Net Profit/Loss,0.8525423728813559
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Wages and Benefits,0.8389830508474576
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Operating expenses (indirect),0.85
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Upper Middle Opening Inventory,0.8194915254237288
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Opening Inventory,0.8771186440677966
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Top Quartile Cost of Sales,0.8627118644067797
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Top Quartile Other expenses,0.9245762711864407
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Top Quartile Wages and Benefits,0.8813559322033898
cleaned_table_0.csv,cleaned_table_2.csv,JOIN,Top Quartile Repairs and maintenance,Lower Middle Cost of Sales,0.8872881355932203
