MEDIAN_WIDTH,SURV_G,TYPE_SIGNAL,K_FACTOR,SURV_D,IS_SAMPLE,SPEED_LIMIT,SURV_E,HORZ_ALIGN,PEAK_CAPACITY,COUNTY_CODE,INTER_ROUTE_NUMBER,TRUCK_ROUTE,BEGIN_LRS,SECTION_ID,PEAK_LANES,WIDE_FEAS,PAVEMENT_TYPE,TURN_LANES_L,ROUTE_NUMBER,SECTION_LENGTH,CURVES_C,SAMPLING_TECH,VSF,LRS_ID,SURV_H,IS_GROUPED,URBAN_CODE,SURV_C,STANDARD_TRAFFIC_CATEGORY,AT_GRADE_OTHER,F_SYSTEM,PEAK_PARKING,AADT,SN_D,TOLL,SURV_I,PSR,ACCESS_CONTROL,YEAR_RECORD,TYPE_FACILITY
0,0,0,16,0,1,50,0,0,1681,105,0,0,43.581,1015  030 12,2,1,1,0,0,0.97,0.0,0,0.02,101500,0,0,0,0,1,1,7,0,143,0.0,0,0,0.0,3,2004,2
0,0,0,10,0,1,55,0,1,2206,69,0,1,11.09,79100011090,2,5,4,0,79,1.02,0.0,0,0.18,7910000,0,0,0,0,1,0,2,0,3900,3.9,0,0,0.0,3,2004,2
0,0,4,9,0,1,35,0,0,1657,810,0,0,0.0,CS0867100000,1,5,4,4,0,2.16,0.0,0,0.04,0,0,0,405,0,2,10,17,3,1159,3.1,0,0,2.8,3,2004,2
0,0,4,9,0,1,25,0,0,653,71,0,0,0.0,1.21366E+11,1,4,4,4,0,0.38,0.0,0,0.29,720800,0,0,0,0,1,5,14,3,4108,3.1,0,0,2.4,3,2004,2
28,0,4,10,0,1,55,1,0,6468,79,0,1,47.33,8531,3,5,6,0,045N,0.31,0.0,0,1.03,000000045N00,1,0,14,1,5,0,12,3,110693,5.4,0,0,0.0,1,2004,2
0,0,3,8,0,1,30,0,0,1253,1,0,0,0.0,A106000000,1,1,4,4,106,0.4,0.0,0,0.61,106000,0,0,51,0,5,1,14,3,17100,3.0,0,0,0.0,3,2004,2
24,0,2,10,0,1,45,0,0,903,201,0,0,1.733,AA4566M01077,1,5,2,3,0,0.42,0.0,0,0.02,000AA4566000,0,0,15,0,1,1,16,3,272,2.6,0,0,4.1,3,2004,2
38,0,4,12,0,1,45,0,0,3425,99,0,0,2.927,9.309E+11,2,5,4,0,0,0.319,0.0,0,0.51,9309000000,0,0,21,0,6,0,16,3,24000,2.0,0,0,3.5,3,2004,2
0,0,2,9,0,1,30,0,0,558,185,0,0,0.708,66113300440,1,1,3,4,0,0.48,0.0,0,0.08,1.85066E+11,0,0,502,0,1,8,17,3,950,2.9,0,0,2.0,3,2004,2
0,0,4,12,0,1,35,0,1,2631,55,0,0,34.15,2.00001E+11,2,5,6,0,1,0.43,0.0,0,0.15,000US0001000,0,0,0,0,1,1,2,0,3200,4.1,0,0,3.9,3,2004,2
20,0,4,9,0,1,55,0,0,4291,43,83,1,3.917,12200830460A,2,5,6,0,I 083,0.528,0.0,0,1.17,22008300,1,0,83,0,5,0,11,3,100840,5.6,0,0,0.0,1,2004,2
0,0,0,12,0,1,55,0,1,1154,39,0,0,6.33,S00055006330,2,5,4,0,S0055,4.87,0.0,0,0.24,000S03905500,0,0,0,0,1,6,6,0,2281,2.7,0,0,0.0,3,2004,2
0,0,2,12,0,1,35,0,0,1961,1,0,0,0.0,10353000820,2,4,3,1,0,0.745,0.0,0,0.12,0,0,0,0,0,1,3,16,1,1800,2.0,0,0,0.0,3,2004,1
26,0,0,14,0,1,55,0,1,3444,169,0,1,30.79,02285B0061AZ,2,5,3,0,61,1.55,0.0,0,0.28,000000AH8500,0,0,0,0,3,6,2,0,11200,4.8,0,0,0.0,3,2004,2
0,0,4,10,0,1,40,0,0,481,113,0,0,71.213,L00455M44250,1,5,2,4,0,1.489,0.0,0,0.29,000L00455000,0,0,282,0,1,3,16,3,2320,2.6,0,0,2.3,3,2004,2
0,0,4,12,0,1,30,0,0,1665,97,0,0,0.708,S00213000440,1,3,4,4,213,0.34,0.0,0,0.29,0,0,0,67,0,3,2,16,3,6679,2.5,0,0,0.0,3,2004,2
0,0,4,9,0,1,30,0,0,1443,6,0,0,0.0,772006770,1,2,4,4,PR 772,2.697,0.0,0,0.04,,0,0,214,0,1,8,17,3,900,3.1,0,0,4.0,3,2004,2
44,0,4,10,0,1,55,0,0,4068,7,0,0,0.933,3.00837E+11,2,3,6,4,0000990G,0.31,0.0,0,0.15,0990G9101100,0,0,110,0,4,0,16,3,10003,6.0,0,0,3.5,1,2004,2
0,0,2,8,0,1,35,0,0,2106,15,0,0,1.64,08LS36210570,2,3,4,2,0,0.349,0.0,0,0.43,STOCKTONRD08,0,0,0,0,5,6,16,3,18726,5.0,0,0,4.6,2,2004,2
0,0,4,11,0,1,30,0,0,1579,101,0,0,0.0,1.4501E+11,1,5,3,4,0,1.399,0.0,0,0.1,1450100000,0,0,415,0,3,4,17,3,2600,1.0,0,0,4.0,3,2004,2
0,0,4,9,0,1,35,0,0,1594,95,0,0,0.0,14805120470A,1,5,6,4,PA512,0.458,0.09,0,0.26,0,0,0,68,0,3,5,16,3,8338,5.3,0,0,0.0,3,2004,2
37,0,0,14,0,1,65,0,1,3403,113,87,1,26.85,1.01509E+11,2,5,4,0,0000087I,1.08,0.0,0,0.36,0087I1709100,0,0,0,0,2,0,1,0,13779,6.3,0,0,3.5,1,2004,2
0,0,4,9,0,1,30,0,0,1737,5,0,0,0.0,21612,1,1,4,4,0,0.14,0.036,0,0.25,0,0,0,127,0,3,1,16,3,9400,3.4,0,0,2.7,3,2004,2
0,0,4,10,0,1,35,0,0,674,183,0,0,0.0,42710000350,2,4,4,4,2710,0.52,0.0,0,0.86,4271000,0,0,163,0,4,10,17,3,9200,3.1,0,0,4.6,3,2004,2
0,0,2,11,0,1,50,0,0,540,183,0,0,0.0,215801M00000,1,5,4,4,_FM2275_,1.13,0.0,0,0.26,000FM2275000,0,0,0,0,1,2,16,3,2300,3.4,0,0,0.0,3,2004,2
0,0,2,10,0,1,40,0,0,2394,105,0,0,0.0,1.605E+11,1,5,4,2,US   17,0.5,0.0,0,0.33,1605000000,0,0,316,0,4,4,14,3,14300,4.0,0,0,3.5,3,2004,2
0,1,4,10,0,1,45,0,0,1649,71,0,0,152.783,19152783,1,5,4,4,19,2.215,0.0,0,0.1,1900,0,0,0,0,1,3,14,3,2871,5.8,0,0,0.0,2,2004,2
0,0,3,10,0,1,40,0,0,3275,215,0,0,4.827,062101M04827,2,5,4,3,_SH0336_,0.753,0.0,0,0.49,000SH0336000,0,0,230,0,7,4,14,3,28485,4.0,0,0,0.0,3,2004,2
0,0,4,13,0,1,25,0,0,1304,11,0,0,0.0,8022000000,1,3,4,0,8022,0.37,0.0,0,0.13,0,0,0,0,0,1,0,16,1,2400,3.4,0,0,3.0,3,2004,2
0,0,1,5,0,1,35,0,0,963,21,0,1,14.32,36014320,1,4,4,3,US000036,0.22,0.0,0,0.31,3600,0,0,0,0,2,4,14,2,9174,3.0,0,0,3.0,3,2004,2
0,0,1,10,0,1,40,0,0,3813,51,0,0,0.0,07 MIL000020,4,1,4,3,00000MIL,0.87,0.0,0,0.29,000007 MIL00,0,0,221,0,5,1,16,3,16000,3.4,0,0,3.8,3,2004,2
0,0,0,12,0,1,55,0,2,2005,45,0,1,2.16,4560002160,2,5,4,0,95,1.0,0.0,0,0.09,045600100S00,0,0,0,0,1,1,2,0,1400,4.8,0,0,0.0,3,2004,2
0,0,4,10,0,1,35,0,0,3047,147,0,0,0.0,41598001380,2,1,4,0,1598,0.6,0.0,0,0.46,4159800,0,0,390,0,7,0,16,2,26000,2.0,0,0,3.5,3,2004,2
4,0,4,8,0,1,60,0,0,8331,53,0,1,0.0,51200000000,4,4,4,0,512,0.32,0.0,0,0.48,51200,1,0,20,0,3,0,12,3,74199,3.7,0,0,4.5,1,2004,2
0,0,0,10,0,1,55,0,1,1751,73,0,0,17.03,S00101017030,2,5,4,0,0000011W,0.78,0.0,0,0.45,37SR00100100,0,0,0,0,3,1,2,0,14220,4.1,0,0,0.0,3,2004,2
0,0,4,9,0,1,25,0,0,475,39,0,0,9.56,2.0009E+11,1,3,4,4,9,0.24,0.0,0,0.32,0,0,0,101,0,2,2,16,3,2800,3.4,0,0,4.5,3,2004,2
0,0,0,10,0,1,55,0,3,1235,27,0,0,1.25,2706001250,2,5,6,0,79,10.86,0.45,0,0.35,270600,0,0,0,0,1,10,2,0,4300,4.0,0,0,0.0,3,2004,2
0,0,2,9,0,1,35,0,0,866,119,0,0,0.0,30051000000,1,5,4,3,51,1.04,0.16,0,0.82,3005100,0,0,82,0,4,2,16,3,13000,3.4,0,0,4.8,3,2004,2
30,0,4,10,0,1,40,0,1,3206,19,0,0,4.683,1008  xx0291,2,5,5,0,77,0.12,0.0,0,0.13,1008  0000,0,0,0,0,3,0,7,0,6800,8.0,0,0,0.0,3,2004,2
0,0,4,8,0,1,35,0,0,1834,279,0,0,20.25,1500120250,1,4,4,0,15,0.09,0.0,0,0.11,2.791E+11,0,0,0,0,1,0,14,3,4330,4.9,0,0,0.0,3,2004,2
0,0,0,11,0,1,65,0,4,1699,45,0,1,60.64,020   063 56,2,5,4,0,20,2.9,0.0,0,0.15,2000,0,0,0,0,1,4,2,0,2270,3.9,0,0,0.0,3,2004,2
0,0,0,9,0,1,35,0,3,1435,3,0,0,4.256,112006850,2,4,4,0,PR 112,3.138,0.0,0,0.2,11200,0,0,0,0,2,3,6,0,3200,3.3,0,0,0.0,3,2004,2
36,0,4,10,0,1,65,0,1,6381,111,0,0,31.733,70118030802,3,4,6,0,118,1.798,0.0,0,1.12,11801,0,0,0,0,13,0,2,0,119000,6.5,0,0,0.0,1,2004,2
0,0,1,15,0,1,35,0,0,1835,37,0,0,0.4,3.24701E+11,3,5,4,4,0,0.32,0.0,0,0.75,1.90325E+11,0,0,54,0,3,3,14,3,9150,3.0,0,0,0.0,3,2004,1
0,0,4,12,0,1,30,0,0,347,1,0,0,0.0,15809,1,1,6,4,0,0.6,0.0,0,0.44,0,0,0,0,0,3,6,17,2,2120,4.3,0,0,2.9,3,2004,2
0,0,4,14,0,1,30,0,0,1550,165,0,0,0.87,8.30345E+11,1,1,3,4,00CR0177,0.65,0.0,0,0.15,COR165002000,0,0,0,0,1,1,14,3,2563,3.8,0,0,0.0,3,2004,2
0,0,4,11,0,1,30,0,0,1539,119,0,0,10.82,1.8505E+11,1,4,4,0,0,1.132,0.0,0,0.09,1850500000,0,0,457,0,3,0,17,3,2250,1.0,0,0,3.6,3,2004,2
16,0,4,10,0,1,55,0,0,4098,39,0,0,6.97,690006970,2,5,4,0,69,0.19,0.0,0,0.82,006900100S00,0,0,161,0,3,0,12,3,56400,4.4,0,0,0.0,1,2004,2
0,0,4,14,0,1,30,0,0,1560,111,0,0,2.72,24156E0104CK,1,2,6,4,104,0.25,0.0,0,0.48,0,0,0,0,0,3,3,16,3,8862,3.9,0,0,0.0,3,2004,2
40,0,4,13,0,1,45,0,0,3451,71,0,0,10.4,20321010400,2,5,4,0,321,0.37,0.0,0,0.89,2032100,0,0,272,0,2,0,12,3,47000,3.5,0,0,3.9,2,2004,2
36,0,4,10,0,1,55,0,0,4163,39,0,1,6.1,2270006100,2,4,4,0,126,1.06,0.0,0,0.63,022700100S00,0,0,161,0,2,0,12,3,43400,5.0,0,0,0.0,1,2004,2
0,0,0,9,0,1,55,0,3,2614,251,0,0,1.09,7300101090,2,5,4,0,301,0.86,0.009,0,0.2,2.51101E+11,0,0,0,0,2,0,2,0,5540,4.7,0,0,5.0,3,2004,2
0,0,2,8,0,1,30,0,0,1881,245,0,0,0.0,2.676E+11,2,5,4,3,0,0.53,0.0,0,0.14,2.45227E+11,0,0,131,0,3,0,16,3,6110,3.4,0,0,3.8,3,2004,2
0,0,3,11,0,1,40,0,0,3324,77,0,1,32.745,S00002001560,2,1,4,3,43,0.09,0.0,0,0.31,000S07700200,0,0,255,0,5,0,14,2,17033,2.4,0,0,0.0,3,2004,2
0,0,2,12,0,1,35,0,0,3554,111,0,0,2.72,07Z606105000,2,4,4,3,0,0.73,0.0,0,0.08,000000Z60601,0,0,0,0,2,6,16,2,3800,5.2,0,0,4.5,3,2004,2
16,0,4,6,0,1,55,0,0,10098,13,17,1,8.344,07I 01700171,5,4,6,0,17,0.53,0.0,0,0.65,000000I01700,0,0,33,0,9,0,11,3,211428,6.0,0,0,4.1,1,2004,2
65,1,4,12,1,1,65,0,0,3939,79,81,1,8.857,14000811484A,2,5,5,0,I 081,0.488,0.0,0,0.55,40008100,0,0,449,0,2,0,11,3,32356,13.0,0,0,0.0,1,2004,2
0,0,1,13,0,1,40,0,0,579,167,0,0,0.0,8.40216E+11,1,2,3,4,0,1.03,0.0,0,0.28,0,0,0,178,0,1,2,16,3,1977,3.8,0,0,4.0,3,2004,2
0,0,4,11,0,1,25,0,0,1477,17,0,0,0.0,9229000160,1,5,4,4,9229,0.29,0.0,0,0.15,0,0,0,188,0,3,2,17,1,3700,3.1,0,0,2.4,3,2004,2
0,0,2,11,0,1,30,0,0,1316,179,0,0,0.113,3.98201E+11,2,3,4,4,0,0.14,0.0,0,0.52,9.00398E+11,0,0,360,0,4,1,17,3,6140,3.1,0,0,2.7,3,2004,1
0,0,2,9,0,1,50,0,1,679,13,0,0,20.804,07LN92013173,1,5,3,3,0,0.981,0.0,0,1.08,NORTHERN~107,0,0,33,0,5,2,16,3,16230,4.0,0,0,3.4,3,2004,2
0,0,3,11,0,1,30,0,0,1588,479,0,1,609.686,054201M45075,2,3,4,2,_US0059_,2.483,0.0,0,1.32,000US0059000,0,0,205,0,7,26,14,3,31712,4.0,0,0,0.0,3,2004,2
99,0,4,8,0,1,65,0,0,6228,21,95,1,16.9,57009,3,1,4,0,95,2.721,0.0,0,0.69,0000I95_NB00,0,0,7,0,4,0,11,3,76181,4.9,0,0,4.0,1,2004,2
0,0,4,17,0,1,35,0,0,335,23,0,0,0.0,1.20018E+11,1,2,4,4,0,0.385,0.0,0,0.31,931308,0,0,0,0,2,1,17,3,1010,3.1,0,0,5.0,3,2004,2
64,0,0,16,0,1,65,0,1,3998,137,39,1,125.35,7429,2,5,5,0,39,1.53,0.0,0,0.42,000000039N00,0,0,0,0,2,0,1,0,17099,10.0,0,0,0.0,1,2004,2
56,0,4,12,0,1,65,0,0,4034,5,17,1,143.931,03I 01700017,2,5,4,0,17,1.091,0.0,0,0.45,000000I01700,0,0,420,0,2,0,11,3,29416,4.0,0,0,4.2,1,2004,2
0,0,4,9,0,1,65,0,1,1716,95,0,1,0.0,4827  xx0000,2,5,4,0,70,0.17,0.0,0,0.19,4827  0000,0,0,0,0,1,0,2,0,3500,3.4,0,0,0.0,3,2004,2
0,0,0,13,0,1,50,0,1,1501,31,0,0,89.94,02116C0061HZ,2,5,3,0,61,9.71,0.0,0,0.27,000000AA1600,0,0,0,0,1,13,2,0,3100,3.8,0,0,0.0,3,2004,2
0,0,4,10,0,1,65,0,0,2570,175,0,1,6.31,U08300006310,2,1,4,0,83,6.475,0.0,0,0.19,088U00083000,0,0,0,0,1,7,2,0,4830,4.4,0,0,0.0,2,2004,2
0,0,0,13,0,1,55,0,4,1548,43,0,0,0.0,NM0126000561,2,1,2,0,0,0.539,0.0,0,0.09,0,0,0,0,0,1,0,7,0,970,1.4,0,0,0.0,3,2004,2
999,0,4,9,0,1,55,1,0,6314,51,205,1,21.48,640021480,3,4,5,0,205,0.11,0.0,0,0.96,006400100S00,1,0,27,1,6,0,11,3,126500,10.0,0,0,0.0,1,2004,2
0,0,0,11,0,1,55,0,3,1551,175,0,0,0.0,K0203 000000,2,3,3,4,203,3.761,0.0,0,0.08,KY0203_00000,0,0,0,0,1,2,7,0,999,3.6,0,0,0.0,3,2004,2
0,0,0,11,0,1,55,0,2,1383,47,0,0,24.357,U0041 015135,2,4,6,4,41,10.085,0.0,0,0.25,US0041_00000,0,0,0,0,2,12,7,0,3105,3.9,0,0,0.0,3,2004,2
10,0,2,11,0,1,55,0,1,2429,71,0,1,0.0,K0080 000000,2,5,4,4,80,14.435,5.296,0,0.38,KY0080_00000,0,0,0,0,3,31,2,0,14309,6.4,0,0,0.0,3,2004,2
0,0,4,10,0,1,45,0,0,3190,49,0,0,0.0,11010060,2,5,4,4,0,0.07,0.0,0,0.17,0,0,0,30,0,3,1,16,3,8425,3.4,0,0,2.9,3,2004,2
70,0,4,17,0,1,70,0,1,3903,33,75,1,5.005,1.70003E+11,2,5,5,0,75,4.166,0.0,0,0.11,1466310,0,0,0,0,1,0,1,0,4428,10.0,0,0,0.0,1,2004,2
50,0,0,12,0,1,65,0,1,3727,133,29,1,6.912,4.18784E+11,2,5,5,0,29,0.158,0.0,0,0.22,2900,0,0,0,0,2,0,1,0,12200,7.0,0,0,3.9,1,2004,2
0,0,4,10,0,1,30,0,0,1344,25,0,0,0.0,U4101 000110,1,4,4,4,0,0.05,0.0,0,0.18,0,0,0,374,0,3,1,17,2,4506,3.0,0,0,1.5,3,2004,2
0,0,4,8,0,1,50,0,1,2215,21,0,0,17.762,11LB02130381,2,5,2,4,0,0.705,0.0,0,0.11,BATTAGLIDR11,0,0,0,0,2,1,7,3,3006,2.0,0,0,2.7,3,2004,2
0,0,4,12,0,1,25,0,0,1314,35,0,0,0.0,3.18416E+11,1,4,4,4,0,0.76,0.0,0,0.11,0,0,0,368,0,3,6,17,1,2295,3.1,0,0,3.3,3,2004,2
0,0,0,6,0,1,55,0,3,1834,105,0,0,97.527,1056097527,2,5,4,0,32,2.158,0.117,0,0.07,105600,0,0,0,0,1,2,6,0,2005,3.1,0,0,0.4,3,2004,2
999,0,2,13,0,1,40,0,0,1862,113,0,0,0.06,000903M30417,3,5,5,3,_SH0066_,0.399,0.0,0,0.89,000SH0066000,0,0,282,0,5,6,14,3,19900,9.0,0,0,0.0,3,2004,2
40,1,0,11,0,1,70,0,1,3677,85,55,1,5.486,4.30055E+11,2,5,4,0,55,8.194,0.0,0,0.3,5500,0,0,0,0,2,0,1,0,18000,4.4,0,0,0.0,1,2004,2
4,0,4,9,0,1,35,0,0,8992,590,0,1,5.21,C10002900521,6,4,4,0,1US00029,0.12,0.0,0,0.22,0C1US0002900,0,0,366,0,8,0,14,3,36745,4.0,0,0,0.0,2,2004,2
8,0,2,10,0,1,55,0,0,1241,163,0,1,14.882,U0060 014882,1,5,6,4,60,0.062,0.025,0,0.38,US0060_00000,0,0,484,0,3,0,14,3,7980,4.2,0,0,0.0,3,2004,2
10,0,4,11,0,1,55,0,0,4271,91,276,1,331.2,2461XX331200,2,1,6,0,I 276,1.95,0.0,0,0.96,46727600,0,0,4,0,3,0,11,3,67255,6.4,1,0,0.0,1,2004,2
23,0,4,9,0,1,45,0,0,3449,31,0,0,7.83,7.208E+11,2,5,4,3,US    1,0.263,0.0,0,0.28,7208000000,0,0,50,0,5,1,14,3,17500,4.0,0,0,4.5,3,2004,2
36,0,4,8,0,1,65,0,0,5993,163,75,1,11.735,8.20001E+11,3,1,5,0,75,0.809,0.0,0,0.82,1592010,0,0,5,0,5,0,11,3,101400,10.0,0,0,0.0,1,2004,2
0,0,4,8,0,1,25,0,0,478,101,0,0,0.0,SCI000000803,1,5,4,4,0,0.49,0.0,0,0.39,,0,0,149,0,2,3,16,2,4161,3.4,0,0,3.0,3,2004,2
36,0,4,11,0,1,45,0,0,3451,57,0,0,5.05,4.00009E+11,2,5,4,0,9,0.25,0.0,0,0.45,000SC0009000,0,0,0,0,5,0,14,3,21400,5.9,0,0,3.4,3,2004,2
0,1,0,10,0,1,30,0,1,1320,51,,1,175.04,2.60015E+11,2,5,5,0,15,0.397,0.0,0,0.22,1500,0,0,0,0,2,3,6,0,2796,8.0,0,0,0.0,3,2004,2
0,1,0,12,0,1,70,0,4,1341,17,0,1,95.147,93095147,2,5,4,0,93,0.928,0.0,0,0.16,9300,0,0,0,0,1,0,2,0,1650,2.2,0,0,4.4,3,2004,2
0,0,4,18,0,1,25,0,0,1399,9,0,0,0.0,405437,1,4,4,4,0,0.25,0.0,0,0.23,0,0,0,158,0,3,2,17,2,2880,3.1,0,0,0.0,3,2004,2
0,0,1,9,0,1,20,0,0,674,71,0,0,0.0,12136572029A,1,3,4,4,0,0.57,0.0,0,0.35,0,0,0,0,0,2,0,16,2,4564,3.4,0,0,2.3,3,2004,2
0,0,2,10,0,1,30,0,1,1644,83,0,0,0.0,05H095080000,1,2,4,3,0,0.56,0.0,0,0.18,000000H09501,0,0,187,0,4,7,17,2,5589,4.0,0,0,2.0,3,2004,2
0,0,4,14,0,1,35,0,0,1554,73,0,0,3.61,10000,1,4,5,4,052E,0.25,0.0,0,0.36,5.20E+01,0,0,373,0,3,2,14,3,6508,9.0,0,0,0.0,3,2004,2
18,0,4,11,1,1,55,0,0,6248,53,0,1,155.51,64827B0012DP,3,5,5,0,12,0.32,0.0,0,0.77,000000BK2700,0,0,13,1,10,0,14,3,62778,8.0,0,0,0.0,1,2004,2
4,0,4,8,0,1,55,0,0,5555,21,0,0,52.945,12836,3,1,4,4,0000003A,0.11,0.0,0,0.54,000SR3A_NB00,0,0,7,0,10,1,14,3,62100,5.8,0,0,3.5,3,2004,2
0,0,4,11,0,1,25,0,0,343,71,0,0,4.265,08RT74105000,1,4,3,4,0,0.33,0.0,0,0.69,000000RT7401,0,0,391,0,3,4,17,2,3748,2.0,0,0,5.0,3,2004,2
0,0,0,10,0,1,55,0,3,1461,23,0,0,16.1,1.0119E+11,2,5,4,0,410,2.3,0.14,0,0.26,4103203100,0,0,0,0,1,2,2,0,3771,4.9,0,0,3.0,3,2004,2
20,0,0,7,0,1,55,0,1,2962,11,78,1,26.624,10600780350A,2,5,5,0,I 078,0.628,0.0,0,0.45,6007800,0,0,0,0,4,0,1,0,34538,14.0,0,0,0.0,1,2004,2
0,0,4,9,0,1,45,0,0,1594,17,0,0,1.111,90013802141,1,4,5,4,0,0.295,0.0,0,0.15,766108,0,0,186,0,2,1,14,3,4188,9.0,0,0,0.0,3,2004,2
0,0,1,10,0,1,25,0,0,2281,510,0,0,0.35,6.1371E+11,3,1,4,4,0,0.12,0.0,0,0.56,6.1371E+11,0,0,12,0,4,1,14,3,12725,4.0,0,0,0.0,3,2004,1
0,0,4,10,0,1,25,0,0,1470,123,0,0,2.06,SMADIS001280,1,4,2,0,0,0.37,0.0,0,0.01,0,0,0,0,0,1,0,17,3,270,2.4,0,0,3.3,3,2004,2
10,0,4,17,0,1,35,0,0,1665,3,0,1,243.59,2309,1,5,6,4,013N,0.87,0.0,0,0.43,000000013N00,0,0,0,0,2,1,14,3,6900,5.0,0,0,0.0,3,2004,2
0,0,2,10,0,1,30,0,1,3488,163,0,0,2.511,27382D0002AC,2,2,3,3,2,0.33,0.0,0,0.22,0,0,0,0,0,5,0,17,3,14222,3.0,0,0,0.0,3,2004,2
16,0,4,11,0,1,45,0,0,941,19,0,0,21.501,06F397171000,1,5,3,3,0,0.412,0.0,0,1.02,000000F39701,0,0,80,0,4,1,16,2,14524,2.0,0,0,3.7,3,2004,2
0,0,4,11,0,1,25,0,0,3704,191,0,1,17.545,40440403904,2,5,5,0,9,0.055,0.0,0,0.17,900,0,0,0,0,2,0,14,3,8300,7.0,0,0,4.2,3,2004,2
0,0,2,9,0,1,25,0,0,916,9,0,0,0.274,FU0948000170,1,3,6,4,948,0.14,0.0,0,0.29,000000077B00,0,0,118,0,3,0,16,3,5800,4.2,0,0,3.5,3,2004,2
0,0,2,10,0,1,40,0,0,3146,2,0,0,0.0,64400000305,2,2,3,3,0,0.865,0.0,0,0.15,0,0,0,439,0,3,1,16,3,8795,3.4,0,0,0.0,2,2004,2
0,0,4,8,0,1,35,0,0,1431,169,0,1,53.75,8.50155E+11,1,4,6,4,114,0.43,0.0,0,0.14,SR1140000000,0,0,0,0,1,2,14,3,4258,5.5,0,0,0.0,3,2004,2
0,0,4,11,0,1,30,0,0,474,155,0,0,0.0,232996,1,5,5,4,0,0.51,0.0,0,0.48,232600,0,0,46,0,2,0,16,3,3160,6.0,0,0,3.3,3,2004,2
0,0,1,7,0,1,45,0,1,2534,19,0,0,15.847,10CK65391250,1,5,4,1,0,1.98,0.0,0,0.05,00KINNEYRD10,0,0,73,0,3,3,17,3,3072,4.0,0,0,4.7,3,2004,2
0,0,4,11,0,1,30,0,0,1732,155,0,0,0.0,230996,1,5,2,0,0,0.131,0.0,0,0.03,0,0,0,46,0,1,0,17,3,570,2.0,0,0,3.9,3,2004,2
0,0,0,13,0,1,55,0,1,1603,141,0,0,0.0,2865  002 00,2,4,4,0,0,1.67,0.0,0,0.33,286500,0,0,0,0,2,2,7,0,3932,3.3,0,0,3.0,3,2004,2
0,0,2,13,0,1,35,0,0,2947,35,0,0,0.0,135000240,1,1,5,1,0,1.22,0.0,0,0.26,0,0,0,10,0,4,16,17,3,9803,8.0,0,0,4.5,3,2004,2
0,0,2,11,0,1,40,0,0,1908,157,0,0,16.95,S05701016950,2,5,6,2,72,0.62,0.0,0,1.03,79SR05700100,0,0,34,0,7,0,14,3,30130,3.2,0,0,0.0,3,2004,2
0,0,2,11,0,1,25,0,0,814,31,0,0,0.0,Y00123660000,1,5,3,3,0,0.172,0.0,0,0.87,0,0,0,0,0,5,2,17,3,11070,3.0,0,0,2.5,3,2004,2
0,1,4,10,0,1,45,0,0,3519,91,0,1,20.21,4.60035E+11,2,5,4,0,35,0.148,0.0,0,0.06,3500,0,0,0,0,1,0,14,3,4100,4.3,0,0,0.0,3,2004,2
0,0,0,12,0,1,55,0,1,2471,89,0,1,375.51,02145B0059XG,2,5,3,0,59,5.47,0.0,0,0.06,000000AB4500,0,0,0,0,1,8,2,0,1100,5.0,0,0,0.0,3,2004,2
0,0,4,10,0,1,35,0,0,344,355,0,0,21.002,B00448M13050,1,5,2,4,0,0.2,0.0,0,0.19,000B00448000,0,0,96,0,2,1,17,3,1080,3.2,0,0,3.8,3,2004,2
86,0,0,12,0,1,60,0,1,2911,77,0,1,88.508,7782088508,2,5,5,0,60,1.658,0.0,0,0.64,778200,0,0,0,0,5,5,2,0,28180,10.0,0,0,0.5,2,2004,2
4,0,4,8,0,1,55,0,0,4085,43,83,1,5.8,12200830474B,2,5,6,0,I 083,0.145,0.0,0,0.76,22008300,1,0,83,0,3,0,11,3,70000,5.1,0,0,0.0,1,2004,2
26,0,4,15,0,1,70,0,0,6059,355,37,1,15.82,007406M15877,3,5,4,0,_IH0037_,0.74,0.0,0,0.68,000IH0037000,0,0,96,0,2,0,11,3,44609,7.6,0,0,0.0,1,2004,2
0,0,4,9,0,1,45,0,0,1618,29,0,0,0.0,00000009QQ65,1,5,6,4,US 9,0.38,0.08,0,0.51,0,0,0,1,0,5,1,16,3,17407,5.0,0,0,0.0,3,2004,2
0,0,1,4,0,1,35,0,0,1285,173,0,0,1.85,64001850,1,3,6,3,SR000064,0.22,0.0,0,0.17,6400,0,0,0,0,2,4,14,1,8348,3.0,0,0,3.5,3,2004,2
0,0,4,13,0,1,55,0,3,1497,73,0,1,0.36,78000360,1,5,4,4,0,2.13,0.1,0,0.12,7801,0,0,0,0,1,4,14,3,2330,3.3,0,0,3.8,3,2004,2
0,0,4,10,0,1,25,0,0,475,3,0,0,0.0,9021001255,1,4,3,4,9021,0.3,0.0,0,0.17,0,0,0,0,0,1,1,16,3,1540,2.5,0,0,4.6,3,2004,2
0,0,4,11,0,1,25,0,0,3108,109,0,0,20.744,5508U xx1289,2,3,4,0,CITYSTRT,0.18,0.0,0,0.42,5508U 0000,0,0,45,0,6,0,16,3,22281,3.8,0,0,0.0,3,2004,2
0,0,4,8,0,1,55,0,0,1385,29,0,0,1.577,06F279072000,1,5,4,4,0,1.0,0.0,0,0.08,000000F27901,0,0,117,0,1,1,16,2,2250,2.5,0,0,2.7,3,2004,2
